gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ARG2	0.262152782232	-0.159221992236	0.246987846409	0.126561870282	-0.000733784591005	0.0121733950934	1.8059162744	-0.839944817263	-0.153916986887	-0.400023297234
ARHGAP1	-0.0879793725912	0.428965734104	0.19918046774	0.862507481875	0.551766160393	-0.451645584715	0.0131667543942	-0.924840386515	-0.924812564447	-0.221671960076
ARHGAP35	0.0255517890438	-0.0896952004087	-0.363113658155	0.0553844177077	-0.202342058475	0.0594767600534	-0.195291164563	0.0330867811901	0.0111757068489	0.029927067383
ARHGDIA	0.458762959029	0.261938313926	0.072766231025	-0.151773267945	-0.0279773799154	0.0394169904178	-1.24325830298	-0.774127711915	0.421236946844	-1.29432441927
ARID1A	-0.614475643491	-0.517459420356	-0.443886372383	0.063674792785	0.136576396978	0.0853216217104	-1.6573292517	0.0192771269915	0.0398928691539	-0.0161513800834
ARL15	0.437207861475	0.0430030052593	0.114849032387	-0.149293257529	-0.415550955908	0.279910153022	0.742643332847	-0.863785142972	-0.0177742683597	-0.39795244518
ARL2	0.249120362027	0.241901180455	0.286623977929	0.251108851161	-0.0202734068783	0.0317130173807	-0.355431750578	-1.17276981886	-0.0593860973676	-0.200759240802
ARL3	-0.314821853761	-0.116627726317	-0.15430168561	-0.0682042152752	0.0355908236455	-0.149302397317	0.374181538592	0.349569995962	0.065921289389	0.0551534118195
ARL6IP5	-0.458519893447	0.0657513657227	-0.145841113305	0.610777023852	-0.242082090175	0.157655896592	-1.48598082326	0.496183193425	0.262274938111	-0.0677896684759
ARL8A	0.436046716602	-0.00963456611027	0.0682373379288	0.321119298865	-0.13906922593	0.315097534923	-0.897491407813	-0.944191926132	0.0348633030099	-0.0765946843118
ARL8B	0.187548865276	-0.253564210398	-0.26990983235	0.555679330042	-0.183790275511	0.293917315069	-0.684111011386	-0.211057584119	0.406711214144	0.224129121574
ARPC1A	0.0759859114502	0.00892178728316	0.0104190841303	0.0148270039206	0.089639115071	-0.620750351091	-0.0952331644732	-0.173626188316	-0.41331553088	-0.492315497662
ARPC2	0.267092884045	0.133130676812	0.160709129579	0.346830765902	0.038973081335	-0.0692544073661	-0.856565724674	-0.118991350339	-0.0209334587389	-0.169828451603
ARPC3	-0.469590739465	0.546092198889	-0.0751617867137	1.07613663914	0.324694162912	-0.00254115831276	-0.0645904391473	-0.286628360797	-0.140832368729	0.0729848562619
ARPC4	0.0105983705295	0.0191803778541	0.000886185535062	0.141795404712	0.266981065909	-0.140792667977	-1.64551777257	0.0327236555276	-0.0659098228039	-0.100025510859
ARPC5	0.0220149110113	-0.0907059340498	0.127947431726	-0.038578869728	0.0355640824974	-0.524982014677	-0.0456926287698	0.15378521382	-0.245211561188	-0.215204792816
ARRB1	-0.201345652301	-0.117331937001	-0.262164582307	1.64922884002	0.90231133402	-0.162863514338	1.07348251321	0.31412036317	-0.109410734406	0.115293634248
ARRB2	0.0780965812651	0.133352062832	0.321650487385	-0.335030988794	-0.636555716552	0.0463427859448	0.678076336274	-0.0333691147835	-0.0109556016952	-0.222239385474
ARSB	-0.173766515855	0.146081309049	-0.00785448431502	-0.0401142108172	-0.256436992079	0.0258585679005	0.20155308107	0.0938501407009	0.0185499487292	0.0548316552614
ASAH1	0.321649454876	-0.263188014278	-2.18926081157e-05	0.224334247178	-0.254725177361	0.0191874694096	-1.40852760662	0.0714397620103	-0.0582406162322	0.0604436651504
